,input_1,input_2,output,task_id,Actual
3085,0.982801306,0.233128064,0.927361792,2,1
3086,0.983929209,0.230623626,0.930197164,2,1
3087,0.984997758,0.228057975,0.932686943,2,1
3088,0.98597278,0.225435965,0.93480203,2,1
3089,0.986831557,0.222768412,0.936529972,2,1
3090,0.987561897,0.220071584,0.937873733,2,1
3091,0.988160434,0.217366326,0.938849241,2,1
3092,0.988630441,0.214676911,0.939482097,2,1
3093,0.988979447,0.212029775,0.939803878,2,1
3094,0.98921692,0.209452225,0.939848423,2,1
3095,0.989352228,0.206971238,0.939648458,2,1
3096,0.989393023,0.204612434,0.939232801,2,1
3097,0.989344119,0.202399277,0.938624336,2,1
3098,0.989206906,0.200352537,0.937838829,2,1
3099,0.988979227,0.198490033,0.936884572,2,1
3100,0.98865566,0.19682662,0.935762781,2,1
3101,0.988228094,0.195374409,0.934468606,2,1
3102,0.987686468,0.194143141,0.932992573,2,1
3103,0.987019576,0.19314068,0.931322288,2,1
3104,0.986215829,0.192373536,0.929444188,2,1
3105,0.985263907,0.191847372,0.927345213,2,1
3106,0.984153233,0.191567444,0.925014225,2,1
3107,0.982874272,0.191538921,0.92244311,2,1
3108,0.981418618,0.191767074,0.919627493,2,1
3109,0.979778931,0.192257321,0.91656705,2,1
3110,0.977948712,0.193015138,0.913265456,2,1
3111,0.975921998,0.194045856,0.909730003,2,1
3112,0.973693003,0.195354373,0.905970969,2,1
3113,0.971255759,0.196944818,0.902000821,2,1
3114,0.968603803,0.198820209,0.897833342,2,1
3115,0.965729954,0.200982131,0.893482765,2,1
3116,0.962626195,0.203430476,0.888962984,2,1
3117,0.959283703,0.206163251,0.884286906,2,1
3118,0.955693015,0.209176489,0.879465976,2,1
3119,0.951844345,0.212464237,0.874509901,2,1
3120,0.947728034,0.216018646,0.869426565,2,1
3121,0.94333511,0.219830122,0.864222139,2,1
3122,0.938657927,0.223887536,0.858901328,2,1
3123,0.933690848,0.228178458,0.85346775,2,1
3124,0.928430917,0.2326894,0.847924373,2,1
3125,0.922878484,0.237406036,0.842273993,2,1
3126,0.91703773,0.242313402,0.836519695,2,1
3127,0.91091705,0.247396034,0.830665264,2,1
3128,0.904529251,0.252638078,0.824715519,2,1
3129,0.897891551,0.258023353,0.818676558,2,1
3130,0.89102535,0.263535386,0.812555891,2,1
3131,0.883955779,0.269157445,0.806362467,2,1
3132,0.876711036,0.274872581,0.800106616,2,1
3133,0.869321548,0.28066371,0.793799891,2,1
3134,0.861818981,0.286513741,0.787454865,2,1
3135,0.854235172,0.292405768,0.781084879,2,1
3136,0.84660103,0.298323328,0.774703774,2,1
3137,0.838945477,0.304250713,0.768325628,2,1
3138,0.831294488,0.310173318,0.761964513,2,1
3139,0.823670297,0.316078005,0.755634281,2,1
3140,0.81609081,0.321953448,0.749348402,2,1
3141,0.808569261,0.327790432,0.743119839,2,1
3142,0.801114134,0.333582071,0.736960966,2,1
3143,0.793729353,0.339323928,0.730883535,2,1
3144,0.786414721,0.345014015,0.724898666,2,1
3145,0.77916658,0.350652685,0.719016869,2,1
3146,0.771978647,0.356242396,0.71324807,2,1
3147,0.764842965,0.361787387,0.707601657,2,1
3148,0.757750906,0.367293281,0.702086518,2,1
3149,0.750694163,0.372766634,0.696711068,2,1
3150,0.743665652,0.378214477,0.691483278,2,1
3151,0.736660282,0.383643868,0.686410679,2,1
3152,0.729675524,0.389061493,0.681500366,2,1
3153,0.722711768,0.394473328,0.676758988,2,1
3154,0.715772437,0.399884398,0.672192726,2,1
3155,0.708863865,0.40529862,0.667807285,2,1
3156,0.701994958,0.410718759,0.663607872,2,1
3157,0.695176677,0.416146472,0.659599188,2,1
3158,0.68842137,0.421582432,0.655785429,2,1
3159,0.68174203,0.427026524,0.65217029,2,1
3160,0.675151515,0.432478079,0.648756982,2,1
3161,0.668661792,0.437936124,0.645548259,2,1
3162,0.662283252,0.443399629,0.642546447,2,1
3163,0.656024142,0.448867716,0.639753469,2,1
3164,0.64989014,0.454339827,0.637170882,2,1
3165,0.643884095,0.45981582,0.634799894,2,1
3166,0.638005949,0.465296,0.632641379,2,1
3167,0.632252832,0.470781078,0.630695882,2,1
3168,0.626619319,0.476272069,0.628963604,2,1
3169,0.621097835,0.481770143,0.62744439,2,1
3170,0.615679165,0.487276437,0.62613769,2,1
3171,0.610353045,0.492791867,0.625042526,2,1
3172,0.605108786,0.498316949,0.624157451,2,1
3173,0.599935893,0.503851652,0.623480502,2,1
3174,0.594824635,0.509395309,0.623009172,2,1
3175,0.589766527,0.514946582,0.622740373,2,1
3176,0.584754696,0.520503515,0.622670426,2,1
3177,0.579784104,0.526063638,0.622795048,2,1
3178,0.574851614,0.53162415,0.623109362,2,1
3179,0.569955901,0.537182143,0.623607915,2,1
3180,0.565097211,0.542734845,0.624284699,2,1
3181,0.560276998,0.548279875,0.625133179,2,1
3182,0.555497468,0.553815458,0.62614632,2,1
3183,0.550761073,0.559340599,0.627316606,2,1
3184,0.546069995,0.564855157,0.628636045,2,1
3185,0.541425676,0.570359839,0.630096169,2,1
3186,0.536828432,0.57585607,0.631688007,2,1
3187,0.532277189,0.581345755,0.633402051,2,1
3188,0.527769372,0.586830936,0.635228203,2,1
3189,0.523300953,0.592313368,0.637155723,2,1
3190,0.518866665,0.597794042,0.63917316,2,1
3191,0.514460366,0.603272697,0.641268301,2,1
3192,0.510075518,0.608747366,0.643428122,2,1
3193,0.505705736,0.614214001,0.645638761,2,1
3194,0.501345365,0.619666212,0.647885515,2,1
3195,0.496990016,0.625095166,0.650152866,2,1
3196,0.492637011,0.630489651,0.652424528,2,1
3197,0.488285684,0.635836325,0.65468353,2,1
3198,0.483937494,0.641120132,0.656912316,2,1
3199,0.479595944,0.646324862,0.659092853,2,1
3200,0.475266282,0.651433815,0.661206756,2,1
3201,0.470955013,0.656430528,0.663235393,2,1
3202,0.46666927,0.661299499,0.66515998,2,1
3203,0.462416071,0.666026857,0.666961655,2,1
3204,0.458201562,0.670600941,0.668621513,2,1
3205,0.454030292,0.675012728,0.670120624,2,1
3206,0.449904603,0.679256088,0.67144001,2,1
3207,0.445824195,0.683327866,0.672560608,2,1
3208,0.441785913,0.687227771,0.67346322,2,1
3209,0.437783778,0.6909581,0.674128458,2,1
3210,0.433809284,0.69452332,0.674536705,2,1
3211,0.429851922,0.697929539,0.674668095,2,1
3212,0.42589991,0.701183916,0.67450252,2,1
3213,0.421941061,0.704294045,0.674019688,2,1
3214,0.417963707,0.707267363,0.673199209,2,1
3215,0.413957619,0.710110627,0.672020741,2,1
3216,0.409914822,0.712829491,0.670464168,2,1
3217,0.405830247,0.715428202,0.668509821,2,1
3218,0.401702158,0.717909444,0.666138728,2,1
3219,0.397532332,0.720274315,0.663332889,2,1
3220,0.393325964,0.722522438,0.660075553,2,1
3221,0.389091334,0.724652177,0.656351501,2,1
3222,0.384839259,0.726660932,0.652147318,2,1
3223,0.380582401,0.728545477,0.647451636,2,1
3224,0.3763345,0.730302301,0.642255363,2,1
3225,0.372109623,0.731927912,0.636551869,2,1
3226,0.367921501,0.73341907,0.63033715,2,1
3227,0.363783035,0.734772925,0.623609951,2,1
3228,0.359706018,0.735987036,0.61637187,2,1
3229,0.355701099,0.737059275,0.608627434,2,1
3230,0.351777991,0.737987622,0.600384155,2,1
3231,0.347945874,0.738769869,0.591652575,2,1
3232,0.344213943,0.739403279,0.582446305,2,1
3233,0.340591996,0.739884222,0.572782054,2,1
3234,0.337090996,0.740207846,0.56267966,2,1
3235,0.333723485,0.740367809,0.552162114,2,1
3236,0.330503806,0.740356105,0.541255577,2,1
3237,0.327448088,0.740163011,0.529989394,2,1
3238,0.324573985,0.739777127,0.518396093,2,1
3239,0.321900218,0.739185529,0.506511356,2,1
3240,0.31944597,0.738373975,0.494373971,2,1
3241,0.317230224,0.737327162,0.482025749,2,1
3242,0.315271131,0.736028969,0.469511396,2,1
3243,0.313585474,0.734462694,0.456878341,2,1
3244,0.312188281,0.732611231,0.444176517,2,1
3245,0.311092615,0.730457217,0.431458079,2,1
3246,0.310309537,0.727983132,0.418777082,2,1
3247,0.309848211,0.725171391,0.406189102,2,1
3248,0.3097161,0.72200444,0.393750815,2,1
3249,0.309919217,0.718464892,0.381519538,2,1
3250,0.31046236,0.714535717,0.369552753,2,1
3251,0.3113493,0.710200498,0.357907605,2,1
3252,0.312582876,0.705443757,0.34664041,2,1
3253,0.314165004,0.700251321,0.335806167,2,1
3254,0.316096577,0.694610728,0.32545809,2,1
3255,0.318377292,0.688511615,0.315647172,2,1
3256,0.321005422,0.681946076,0.306421785,2,1
3257,0.323977576,0.674908944,0.297827308,2,1
3258,0.327288488,0.667397989,0.289905805,2,1
3259,0.330930863,0.659414014,0.282695721,2,1
3260,0.334895323,0.650960844,0.276231622,2,1
3261,0.339170464,0.642045227,0.270543944,2,1
3262,0.343743044,0.632676643,0.265658764,2,1
3263,0.348598281,0.622867066,0.261597586,2,1
3264,0.353720264,0.612630666,0.258377136,2,1
3265,0.359092434,0.601983508,0.256009169,2,1
3266,0.364698118,0.590943227,0.254500303,2,1
3267,0.37052106,0.579528733,0.253851872,2,1
3268,0.37654591,0.567759935,0.254059831,2,1
3269,0.382758641,0.555657519,0.255114715,2,1
3270,0.389146852,0.543242765,0.257001663,2,1
3271,0.395699932,0.530537439,0.259700535,2,1
3272,0.402409073,0.517563735,0.263186118,2,1
3273,0.409267148,0.504344278,0.267428432,2,1
3274,0.416268457,0.490902169,0.272393134,2,1
3275,0.423408384,0.477261055,0.278042015,2,1
3276,0.430682991,0.463445213,0.284333576,2,1
3277,0.438088616,0.449479618,0.291223665,2,1
3278,0.445621487,0.435389992,0.298666154,2,1
3279,0.45327743,0.421202793,0.30661363,2,1
3280,0.461051659,0.406945165,0.315018076,2,1
3281,0.468938701,0.392644821,0.323831518,2,1
3282,0.476932439,0.378329869,0.333006614,2,1
3283,0.48502628,0.364028597,0.342497176,2,1
3284,0.493213416,0.349769221,0.3522586,2,1
3285,0.501487147,0.335579617,0.362248217,2,1
3286,0.509841246,0.321487063,0.372425539,2,1
3287,0.518270305,0.307518012,0.382752425,2,1
3288,0.526770032,0.293697899,0.393193162,2,1
3289,0.535337468,0.280051025,0.403714477,2,1
3290,0.543971096,0.266600491,0.414285485,2,1
3291,0.552670818,0.253368207,0.424877587,2,1
3292,0.561437817,0.240374962,0.435464333,2,1
3293,0.57027429,0.227640526,0.446021252,2,1
3294,0.57918309,0.215183788,0.456525664,2,1
3295,0.588167296,0.203022884,0.466956476,2,1
3296,0.597229754,0.191175302,0.477293975,2,1
3297,0.606372614,0.179657952,0.487519617,2,1
3298,0.615596912,0.168487169,0.497615836,2,1
3299,0.624902224,0.157678661,0.507565856,2,1
3300,0.634286411,0.147247404,0.517353547,2,1
3301,0.64374547,0.137207496,0.526963321,2,1
3302,0.653273507,0.127572004,0.536380077,2,1
3303,0.662862802,0.118352822,0.54558922,2,1
3304,0.672503968,0.109560587,0.554576758,2,1
3305,0.68218618,0.101204664,0.563329478,2,1
3306,0.691897434,0.093293223,0.5718352,2,1
3307,0.701624822,0.085833418,0.580083103,2,1
3308,0.711354795,0.078831649,0.588064102,2,1
3309,0.721073395,0.072293884,0.595771243,2,1
3310,0.73076643,0.066226005,0.603200081,2,1
3311,0.740419613,0.060634134,0.610348998,2,1
3312,0.750018626,0.055524881,0.617219418,2,1
3313,0.759549141,0.050905482,0.623815868,2,1
3314,0.768996787,0.046783779,0.630145852,2,1
3315,0.778347083,0.043168018,0.636219512,2,1
3316,0.787585334,0.040066464,0.642049066,2,1
3317,0.796696523,0.03748685,0.647648043,2,1
3318,0.805665194,0.035435675,0.653030339,2,1
3319,0.81447536,0.033917424,0.658209163,2,1
3320,0.823110449,0.032933761,0.663195957,2,1
3321,0.831553305,0.03248278,0.667999377,2,1
3322,0.839786269,0.032558387,0.672624452,2,1
3323,0.847791355,0.033149893,0.677072033,2,1
3324,0.855550532,0.034241888,0.681338611,2,1
3325,0.863046123,0.035814429,0.685416592,2,1
3326,0.870261309,0.037843575,0.689295058,2,1
3327,0.877180727,0.040302241,0.692961007,2,1
3328,0.883791122,0.043161341,0.696401017,2,1
3329,0.890082034,0.046391117,0.69960321,2,1
3330,0.896046428,0.049962554,0.702559358,2,1
3331,0.901681243,0.053848729,0.705266924,2,1
3332,0.906987765,0.058025952,0.707730792,2,1
3333,0.911971773,0.062474538,0.709964461,2,1
3334,0.916643396,0.067179083,0.711990452,2,1
3335,0.92101665,0.072128147,0.713839766,2,1
3336,0.925108621,0.077313309,0.715550273,2,1
3337,0.928938318,0.082727607,0.717164009,2,1
3338,0.932525231,0.088363466,0.718723493,2,1
3339,0.935887674,0.094210287,0.72026726,2,1
3340,0.939041023,0.100251924,0.72182498,2,1
3341,0.941996001,0.106464326,0.723412586,2,1
3342,0.944757162,0.112813665,0.725027939,2,1
3343,0.947321774,0.119255223,0.726647609,2,1
3344,0.949679266,0.125733322,0.728225289,2,1
3345,0.951811388,0.132182476,0.729692338,2,1
3346,0.953693221,0.138529858,0.730960762,2,1
3347,0.955295065,0.144699049,0.731928788,2,1
3348,0.956585181,0.150614917,0.732488928,2,1
3349,0.95753329,0.156209309,0.732538153,2,1
3350,0.958114579,0.161427143,0.731989555,2,1
3351,0.958313952,0.166232363,0.730784582,2,1
3352,0.958130116,0.170613177,0.728904791,2,1
3353,0.957579112,0.174585982,0.726381885,2,1
3354,0.95669685,0.178197406,0.723304863,2,1
3355,0.955540255,0.181524046,0.719823158,2,1
3356,0.954186739,0.184669595,0.716144943,2,1
3357,0.952731788,0.187759327,0.712530126,2,1
3358,0.951284682,0.190932092,0.709278003,2,1
3359,0.949962498,0.194330312,0.706710111,2,1
3360,0.948882768,0.198088652,0.705149324,2,1
3361,0.948155353,0.20232229,0.70489674,2,1
3362,0.947874189,0.207115834,0.706208294,2,1
3363,0.948109703,0.212513968,0.709273235,2,1
3364,0.948902639,0.218514844,0.714196614,2,1
3365,0.950259991,0.225067038,0.720987673,2,1
3366,0.952153545,0.23207059,0.729555568,2,1
3367,0.954521296,0.239382259,0.739713142,2,1
3368,0.957271706,0.24682466,0.751188674,2,1
3369,0.960290467,0.254198574,0.763644662,2,1
3370,0.963449148,0.261297295,0.77670192,2,1
3371,0.966614884,0.267921668,0.789966694,2,1
3372,0.969660186,0.273894403,0.803058185,2,1
3373,0.972471922,0.279072299,0.815633901,2,1
3374,0.974958656,0.28335531,0.827410572,2,1
3375,0.977055746,0.286691729,0.838178948,2,1
3376,0.978727862,0.289079212,0.847811526,2,1
3377,0.979968876,0.290561798,0.856263035,2,1
3378,0.980799341,0.291223448,0.863564217,2,1
3379,0.981261997,0.291178957,0.86981008,2,1
3380,0.981415903,0.290563216,0.875144184,2,1
3381,0.981329851,0.289519919,0.87974075,2,1
3382,0.981075756,0.288190708,0.883786402,2,1
3383,0.980722606,0.286705638,0.887463174,2,1
3384,0.980331463,0.285175601,0.890934113,2,1
3385,0.979951857,0.283687138,0.894332421,2,1
3386,0.979619708,0.282299766,0.897754626,2,1
3387,0.979356791,0.281045752,0.901257859,2,1
3388,0.979171568,0.279932026,0.904860936,2,1
3389,0.979061127,0.278943809,0.908548617,2,1
3390,0.979013888,0.278049427,0.912278243,2,1
3391,0.979012696,0.277205736,0.915987828,2,1
3392,0.979037946,0.276363646,0.919604675,2,1
3393,0.979070438,0.275473253,0.92305368,2,1
3394,0.979093723,0.274488209,0.926264632,2,1
3395,0.979095787,0.273369086,0.929177979,2,1
3396,0.979070046,0.272085582,0.931748792,2,1
3397,0.979015655,0.270617579,0.933948804,2,1
3398,0.978937257,0.268955109,0.935766637,2,1
3399,0.978844293,0.267097426,0.937206457,2,1
3400,0.978750052,0.265051399,0.938285399,2,1
3401,0.978670598,0.262829476,0.939030188,2,1
3402,0.978623709,0.260447492,0.939473363,2,1
3403,0.97862791,0.257922558,0.939649524,2,1
3404,0.978701649,0.255271222,0.93959192,2,1
3405,0.978862603,0.252508085,0.939329659,2,1
3406,0.979127087,0.249644931,0.93888569,2,1
3407,0.979509518,0.24669043,0.938275645,2,1
3408,0.980021863,0.243650383,0.937507506,2,1
3409,0.980673054,0.240528417,0.936582044,2,1
3410,0.981468332,0.237327043,0.935493846,2,1
3411,0.982408543,0.234048912,0.934232796,2,1
3412,0.983489452,0.23069813,0.932785784,2,1
3413,0.984701138,0.22728147,0.931138486,2,1
3414,0.98602757,0.223809368,0.929277034,2,1
3415,0.987446478,0.220296583,0.927189452,2,1
3416,0.988929572,0.216762463,0.924866763,2,1
3417,0.99044318,0.213230803,0.922303714,2,1
3418,0.99194929,0.209729308,0.919499106,2,1
3419,0.993406952,0.206288729,0.916455756,2,1
3420,0.994773931,0.202941767,0.913180137,2,1
3421,0.996008507,0.199721851,0.909681773,2,1
3422,0.99707124,0.19666191,0.905972464,2,1
3423,0.997926586,0.193793246,0.902065432,2,1
3424,0.998544227,0.191144595,0.897974471,2,1
3425,0.998900026,0.188741437,0.893713163,2,1
3426,0.998976562,0.186605578,0.889294218,2,1
3427,0.998763236,0.184755021,0.884728992,2,1
3428,0.998255972,0.183204074,0.880027171,2,1
3429,0.997456584,0.181963663,0.87519666,2,1
3430,0.996371866,0.181041784,0.870243637,2,1
3431,0.995012523,0.180444028,0.865172758,2,1
3432,0.993392004,0.180174113,0.859987486,2,1
3433,0.991525339,0.18023437,0.85469049,2,1
3434,0.989428039,0.180626139,0.849284081,2,1
3435,0.987115129,0.181350048,0.843770658,2,1
3436,0.984600328,0.182406176,0.838153108,2,1
3437,0.98189543,0.183794088,0.832435151,2,1
3438,0.979009858,0.185512768,0.826621602,2,1
3439,0.975950408,0.18756049,0.820718543,2,1
3440,0.972721161,0.189934634,0.814733393,2,1
3441,0.96932353,0.192631496,0.808674898,2,1
3442,0.965756431,0.195646128,0.802553034,2,1
3443,0.962016547,0.19897221,0.796378846,2,1
3444,0.958098667,0.202601999,0.790164243,2,1
3445,0.953996066,0.206526337,0.783921769,2,1
3446,0.949700942,0.210734737,0.777664365,2,1
3447,0.945204858,0.21521553,0.771405139,2,1
3448,0.94049922,0.219956056,0.765157162,2,1
3449,0.935575752,0.224942886,0.758933301,2,1
3450,0.930426974,0.230162047,0.752746082,2,1
3451,0.925046661,0.235599242,0.746607601,2,1
3452,0.91943029,0.241240031,0.740529465,2,1
3453,0.913575426,0.247069977,0.734522773,2,1
3454,0.907482063,0.253074746,0.728598114,2,1
3455,0.901152884,0.259240155,0.722765585,2,1
3456,0.894593424,0.265552182,0.717034821,2,1
3457,0.887812135,0.271996944,0.711415023,2,1
3458,0.880820336,0.278560662,0.705914983,2,1
3459,0.873632045,0.285229614,0.700543103,2,1
3460,0.866263704,0.291990112,0.695307399,2,1
3461,0.858733804,0.298828491,0.6902155,2,1
3462,0.851062429,0.305731148,0.685274628,2,1
3463,0.843270736,0.312684607,0.680491582,2,1
3464,0.835380412,0.319675642,0.675872709,2,1
3465,0.827413129,0.326691426,0.671423878,2,1
3466,0.819390018,0.333719729,0.667150456,2,1
3467,0.811331215,0.340749128,0.6630573,2,1
3468,0.803255472,0.347769224,0.659148743,2,1
3469,0.795179876,0.354770863,0.65542861,2,1
3470,0.78711967,0.361746318,0.65190023,2,1
3471,0.779088175,0.368689431,0.648566469,2,1
3472,0.771096822,0.375595701,0.645429762,2,1
3473,0.763155259,0.382462303,0.642492153,2,1
3474,0.755271529,0.38928802,0.639755338,2,1
3475,0.747452293,0.396073117,0.637220695,2,1
3476,0.739703067,0.402819126,0.634889314,2,1
3477,0.732028467,0.409528587,0.632762013,2,1
3478,0.724432439,0.416204734,0.630839337,2,1
3479,0.716918456,0.422851169,0.629121551,2,1
3480,0.709489679,0.429471531,0.627608614,2,1
3481,0.702149093,0.43606919,0.626300141,2,1
3482,0.694899597,0.442646981,0.625195362,2,1
3483,0.687744067,0.449207003,0.624293076,2,1
3484,0.680685401,0.455750482,0.623591601,2,1
3485,0.673726541,0.462277715,0.623088729,2,1
3486,0.666870481,0.46878808,0.622781699,2,1
3487,0.660120262,0.47528012,0.622667169,2,1
3488,0.653478954,0.481751682,0.622741211,2,1
3489,0.646949622,0.488200098,0.622999314,2,1
3490,0.640535267,0.494622393,0.623436405,2,1
3491,0.634238742,0.501015498,0.624046875,2,1
3492,0.628062629,0.507376466,0.624824614,2,1
3493,0.622009083,0.513702655,0.625763043,2,1
3494,0.616079638,0.519991877,0.626855149,2,1
3495,0.61027498,0.526242502,0.628093498,2,1
3496,0.604594701,0.532453513,0.629470246,2,1
3497,0.599037046,0.538624499,0.630977127,2,1
3498,0.593598678,0.544755612,0.632605425,2,1
3499,0.588274484,0.550847462,0.63434593,2,1
3500,0.58305744,0.556901002,0.63618888,2,1
3501,0.577938565,0.562917372,0.638123902,2,1
3502,0.572906973,0.568897742,0.640139941,2,1
3503,0.567950043,0.574843152,0.642225202,2,1
3504,0.563053699,0.580754354,0.644367107,2,1
3505,0.558202802,0.586631657,0.646552272,2,1
3506,0.553381637,0.592474787,0.648766502,2,1
3507,0.548574466,0.598282743,0.65099483,2,1
3508,0.543766131,0.604053674,0.653221566,2,1
3509,0.538942659,0.609784764,0.655430392,2,1
3510,0.534091848,0.615472138,0.657604463,2,1
3511,0.529203787,0.621110806,0.659726522,2,1
3512,0.524271291,0.626694637,0.661779022,2,1
3513,0.51929021,0.632216383,0.663744232,2,1
3514,0.514259609,0.637667748,0.665604332,2,1
3515,0.509181796,0.643039498,0.667341473,2,1
3516,0.504062196,0.648321602,0.668937811,2,1
3517,0.498909088,0.653503404,0.670375514,2,1
3518,0.493733211,0.658573799,0.671636732,2,1
3519,0.488547266,0.663521418,0.672703549,2,1
3520,0.483365348,0.668334806,0.673557932,2,1
3521,0.478202324,0.673002601,0.674181664,2,1
3522,0.473073215,0.677513706,0.674556305,2,1
3523,0.467992585,0.681857467,0.674663158,2,1
3524,0.462973981,0.686023849,0.674483282,2,1
3525,0.458029449,0.690003628,0.673997532,2,1
3526,0.453169133,0.693788582,0.673186648,2,1
3527,0.448400978,0.697371679,0.672031383,2,1
3528,0.443730548,0.70074726,0.670512675,2,1
3529,0.439160947,0.7039112,0.668611853,2,1
3530,0.434692863,0.706861032,0.666310878,2,1
3531,0.430324715,0.709596033,0.663592594,2,1
3532,0.426052907,0.712117246,0.660440997,2,1
3533,0.421872173,0.714427447,0.656841496,2,1
3534,0.417776006,0.716531049,0.652781169,2,1
3535,0.413757157,0.718433931,0.648248996,2,1
3536,0.409808181,0.72014322,0.643236062,2,1
3537,0.405922003,0.72166701,0.637735737,2,1
3538,0.402092482,0.723014041,0.63174382,2,1
3539,0.398314943,0.724193346,0.625258655,2,1
3540,0.394586634,0.725213886,0.61828122,2,1
3541,0.390907084,0.72608417,0.610815188,2,1
3542,0.387278338,0.726811895,0.602866982,2,1
3543,0.383705042,0.727403603,0.594445803,2,1
3544,0.38019438,0.727864369,0.585563665,2,1
3545,0.376755867,0.72819753,0.576235419,2,1
3546,0.373401014,0.728404468,0.566478777,2,1
3547,0.370142899,0.728484428,0.556314335,2,1
3548,0.366995673,0.728434414,0.545765599,2,1
3549,0.363974065,0.728249128,0.534858999,2,1
3550,0.36109291,0.727920976,0.523623899,2,1
3551,0.358366751,0.727440135,0.51209259,2,1
3552,0.355809543,0.72679468,0.500300267,2,1
3553,0.353434481,0.725970769,0.48828497,2,1
3554,0.351253962,0.724952876,0.476087499,2,1
3555,0.349279659,0.723724065,0.463751284,2,1
3556,0.347522695,0.722266299,0.451322211,2,1
3557,0.345993883,0.720560759,0.438848402,2,1
3558,0.34470398,0.718588168,0.426379942,2,1
3559,0.343663919,0.7163291,0.413968556,2,1
3560,0.342884966,0.713764275,0.401667249,2,1
3561,0.342378776,0.710874811,0.389529897,2,1
3562,0.342157312,0.707642457,0.377610818,2,1
3563,0.342232628,0.704049789,0.365964314,2,1
3564,0.342616525,0.70008039,0.354644211,2,1
3565,0.343320097,0.695719014,0.3437034,2,1
3566,0.344353216,0.690951762,0.333193393,2,1
3567,0.345723993,0.685766266,0.323163904,2,1
3568,0.347438268,0.680151903,0.31366246,2,1
3569,0.349499168,0.674100042,0.304734045,2,1
3570,0.351906774,0.667604314,0.296420788,2,1
3571,0.354657909,0.660660905,0.288761678,2,1
3572,0.357746075,0.653268843,0.281792317,2,1
3573,0.361161522,0.645430256,0.275544689,2,1
3574,0.364891445,0.637150568,0.270046956,2,1
3575,0.368920302,0.628438604,0.26532326,2,1
3576,0.373230228,0.619306556,0.26139353,2,1
3577,0.37780153,0.60976982,0.2582733,2,1
3578,0.38261325,0.59984666,0.255973529,2,1
3579,0.387643782,0.589557721,0.25450044,2,1
3580,0.392871526,0.578925414,0.253855372,2,1
3581,0.398275559,0.567973197,0.254034682,2,1
3582,0.403836303,0.556724808,0.255029682,2,1
3583,0.409536152,0.545203508,0.256826655,2,1
3584,0.415360026,0.533431402,0.259406936,2,1
3585,0.421295817,0.521428873,0.262747095,2,1
3586,0.427334676,0.509214212,0.266819208,2,1
3587,0.43347112,0.496803438,0.271591221,2,1
3588,0.439702948,0.484210353,0.277027409,2,1
3589,0.446030934,0.471446804,0.28308891,2,1
3590,0.452458351,0.458523141,0.289734317,2,1
3591,0.458990325,0.445448809,0.296920308,2,1
3592,0.465633087,0.432233039,0.304602292,2,1
3593,0.472393178,0.418885559,0.312735045,2,1
3594,0.479276668,0.405417275,0.32127331,2,1
3595,0.486288462,0.391840865,0.33017234,2,1
3596,0.493431738,0.378171238,0.339388381,2,1
3597,0.500707569,0.364425837,0.348879058,2,1
3598,0.508114756,0.350624771,0.358603692,2,1
3599,0.515649863,0.336790777,0.368523517,2,1
3600,0.523307462,0.322949041,0.378601829,2,1
3601,0.531080531,0.309126894,0.388804055,2,1
3602,0.53896098,0.295353435,0.399097769,2,1
3603,0.546940222,0.281659099,0.40945266,2,1
3604,0.555009762,0.268075208,0.419840463,2,1
3605,0.563161716,0.254633541,0.43023487,2,1
3606,0.571389229,0.241365919,0.440611426,2,1
3607,0.579686761,0.228303823,0.450947413,2,1
3608,0.58805021,0.215478043,0.461221727,2,1
3609,0.596476876,0.202918352,0.471414748,2,1
3610,0.604965291,0.19065319,0.481508206,2,1
3611,0.61351492,0.178709366,0.49148504,2,1
3612,0.622125792,0.167111769,0.501329248,2,1
3613,0.630798082,0.155883102,0.511025737,2,1
3614,0.639531689,0.145043641,0.520560184,2,1
3615,0.648325846,0.134611063,0.529918905,2,1
3616,0.657178791,0.124600335,0.539088756,2,1
3617,0.666087505,0.115023712,0.548057083,2,1
3618,0.675047556,0.10589085,0.556811722,2,1
3619,0.684053021,0.097209034,0.565341072,2,1
3620,0.693096516,0.088983539,0.573634252,2,1
3621,0.702169293,0.081218084,0.581681325,2,1
3622,0.71126142,0.073915377,0.589473606,2,1
3623,0.720361997,0.067077676,0.597004008,2,1
3624,0.729459421,0.060707344,0.60426742,2,1
3625,0.738541648,0.054807335,0.611261074,2,1
3626,0.747596452,0.049381546,0.617984849,2,1
3627,0.756611654,0.044435003,0.624441474,2,1
3628,0.76557531,0.039973834,0.63063659,2,1
3629,0.774475831,0.036005022,0.636578618,2,1
3630,0.783302049,0.032535925,0.642278426,2,1
3631,0.792043205,0.029573588,0.647748765,2,1
3632,0.800688877,0.0271239,0.653003515,2,1
3633,0.809228848,0.025190645,0.658056746,2,1
3634,0.817652931,0.023774538,0.662921678,2,1
3635,0.825950776,0.022872324,0.667609611,2,1
3636,0.83411167,0.022476044,0.672128923,2,1
3637,0.84212437,0.022572563,0.676484246,2,1
3638,0.849976979,0.023143418,0.680675931,2,1
3639,0.857656902,0.024165072,0.68469988,2,1
3640,0.865150885,0.025609583,0.688547848,2,1
3641,0.872445156,0.027445689,0.692208215,2,1
3642,0.87952567,0.029640273,0.695667245,2,1
3643,0.886378436,0.032160102,0.698910765,2,1
